Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002100,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.6,24,31,,,"3,257","(32.3151937739, -90.2240153221)",UNHBEH,CSMOKING,2836000,28049002100,Current Smoking
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.2,17.4,21.3,,,"3,257","(32.3151937739, -90.2240153221)",HLTHOUT,PHLTH,2836000,28049002100,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,12.8,15.8,,,"2,827","(32.2470923241, -90.2706288247)",HLTHOUT,MHLTH,2836000,28049011101,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71,69.7,72.2,,,"2,637","(32.3665228128, -90.1634025553)",PREVENT,CHECKUP,2836000,28049000301,Annual Checkup
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,20.7,23,,,"6,508","(32.2812612493, -90.2392578521)",HLTHOUT,ARTHRITIS,2836000,28049003300,Arthritis
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010809,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.9,36.7,41.1,,,"2,093","(32.2562304412, -90.3139868721)",UNHBEH,SLEEP,2836000,28049010809,Sleep <7 hours
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.5,4.1,,,"5,710","(32.3422170976, -90.2571613241)",HLTHOUT,KIDNEY,2836000,28049000700,Chronic Kidney Disease
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.1,21.5,32.5,,,"6,137","(32.3844840557, -90.1837056957)",PREVENT,COREW,2836000,28049010202,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22,19.7,24.3,,,"2,015","(32.3436482912, -90.2098240871)",HLTHOUT,PHLTH,2836000,28049000900,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,23.7,26.9,,,"1,509","(32.3305746651, -90.2089575618)",HLTHOUT,DIABETES,2836000,28049001000,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.4,,,"4,050","(32.3700798374, -90.1547605542)",HLTHOUT,STROKE,2836000,28049000302,Stroke
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.7,20.4,29.2,,,"5,710","(32.3422170976, -90.2571613241)",PREVENT,ACCESS2,2836000,28049000700,Health Insurance
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.9,9.3,,,"1,604","(32.3096172571, -90.2991097228)",HLTHOUT,CHD,2836000,28049010801,Coronary Heart Disease
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,61.4,60.2,62.5,,,"1,827","(32.3294454095, -90.1955300324)",HLTHOUT,BPHIGH,2836000,28049001100,High Blood Pressure
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,89.5,87.8,91.1,,,"4,390","(32.2610272446, -90.265130469)",PREVENT,PAPTEST,2836000,28049011002,Pap Smear Test
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010801,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,28.4,37.3,,,"1,604","(32.3096172571, -90.2991097228)",PREVENT,DENTAL,2836000,28049010801,Dental Visit
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.5,85.3,89.4,,,"3,931","(32.2626920049, -90.2228454457)",PREVENT,PAPTEST,2836000,28049003500,Pap Smear Test
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,33.1,32.1,34.1,,,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,HIGHCHOL,2836000,28049003700,High Cholesterol
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.3,6.1,,,"1,950","(32.3199223985, -90.1980304796)",HLTHOUT,KIDNEY,2836000,28049001900,Chronic Kidney Disease
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,4.9,5.6,,,"1,819","(32.3020333386, -90.2663131694)",HLTHOUT,KIDNEY,2836000,28049010902,Chronic Kidney Disease
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.8,22.4,31.5,,,"5,718","(32.2820671233, -90.2675496365)",PREVENT,COREM,2836000,28049011001,Core preventive services for older men
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,10.3,11.4,,,"3,886","(32.3149024406, -90.1794376322)",HLTHOUT,DIABETES,2836000,28049001600,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.5,12.8,14.3,,,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,DIABETES,2836000,28049003700,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,17.4,21.5,,,"3,373","(32.3541845971, -90.1641486204)",UNHBEH,CSMOKING,2836000,28049000400,Current Smoking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,47.2,44.1,50.3,,,"2,104","(32.2795847495, -90.2022037077)",PREVENT,COLON_SCREEN,2836000,28049003000,Colorectal Cancer Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,4.8,6.3,,,"2,892","(32.3777863053, -90.2193404986)",HLTHOUT,STROKE,2836000,28049010203,Stroke
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.8,34,43.5,,,"3,257","(32.3151937739, -90.2240153221)",PREVENT,DENTAL,2836000,28049002100,Dental Visit
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,17.4,14.8,20.1,,,"1,586","(32.2940043377, -90.2226483173)",PREVENT,COREW,2836000,28049003200,Core preventive services for older women
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.6,23.9,31.6,,,"4,494","(32.2679492554, -90.297683472)",PREVENT,COREW,2836000,28049010808,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,8.5,10.4,,,"5,395","(32.3604779334, -90.1295873326)",HLTHOUT,MHLTH,2836000,28049000200,Mental Health
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,39.7,30.8,48.6,,,"1,047","(32.3197192007, -90.2062608176)",HLTHOUT,TEETHLOST,2836000,28049002000,Teeth Loss
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001500,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.1,16.9,21.7,,,"3,264","(32.3195456692, -90.1687404216)",UNHBEH,LPA,2836000,28049001500,Physical Inactivity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3,2.4,3.5,,,622,"(32.4055231258, -90.1578816308)",HLTHOUT,DIABETES,2836000,28089030105,Diabetes
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,62.5,57.3,67.6,,,"6,137","(32.3844840557, -90.1837056957)",PREVENT,DENTAL,2836000,28049010202,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,77.7,77,78.4,,,"5,056","(32.2251402127, -90.2603643583)",PREVENT,BPMED,2836000,28049011102,Taking BP Medication
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,62.3,58.5,66.4,,,"5,673","(32.3914073435, -90.1326233954)",PREVENT,DENTAL,2836000,28049010102,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13,11.8,14.4,,,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,CASTHMA,2836000,28049003400,Current Asthma
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000700,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.8,12.2,,,"5,710","(32.3422170976, -90.2571613241)",UNHBEH,BINGE,2836000,28049000700,Binge Drinking
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,7.6,12.2,,,"3,076","(32.3400347421, -90.1387066293)",UNHBEH,CSMOKING,2836000,28049001400,Current Smoking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.7,40.7,48.7,,,"2,388","(32.308201226, -90.2084021164)",PREVENT,DENTAL,2836000,28049002500,Dental Visit
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,10.2,11.6,,,"2,827","(32.2470923241, -90.2706288247)",HLTHOUT,CASTHMA,2836000,28049011101,Current Asthma
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,4,5.5,,,"5,673","(32.3914073435, -90.1326233954)",HLTHOUT,COPD,2836000,28049010102,COPD
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,77.3,74.9,79.6,,,"6,508","(32.2812612493, -90.2392578521)",PREVENT,CHOLSCREEN,2836000,28049003300,Cholesterol Screening
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000600,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.6,39.6,43.6,,,"3,442","(32.3500168004, -90.2038372112)",UNHBEH,SLEEP,2836000,28049000600,Sleep <7 hours
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.6,21,28.4,,,"3,373","(32.3541845971, -90.1641486204)",PREVENT,COREW,2836000,28049000400,Core preventive services for older women
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,11.7,14.3,,,"2,827","(32.2470923241, -90.2706288247)",HLTHOUT,PHLTH,2836000,28049011101,Physical Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18,17.3,18.7,,,"3,886","(32.3149024406, -90.1794376322)",HLTHOUT,ARTHRITIS,2836000,28049001600,Arthritis
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.4,11.2,,,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,DIABETES,2836000,28049010809,Diabetes
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003000,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.3,41.4,45.3,,,"2,104","(32.2795847495, -90.2022037077)",UNHBEH,LPA,2836000,28049003000,Physical Inactivity
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,64.9,62.1,67.4,,,"1,171","(32.2289509142, -90.2151651714)",PREVENT,COLON_SCREEN,2836000,28049011103,Colorectal Cancer Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,30.9,29.9,31.9,,,"4,390","(32.2610272446, -90.265130469)",HLTHOUT,HIGHCHOL,2836000,28049011002,High Cholesterol
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,21.7,15.9,28.3,,,"1,509","(32.3305746651, -90.2089575618)",PREVENT,COREM,2836000,28049001000,Core preventive services for older men
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,28.4,31.3,,,"6,121","(32.3885604745, -90.1001598448)",UNHBEH,OBESITY,2836000,28049010101,Obesity
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.4,2.6,,,"1,171","(32.2289509142, -90.2151651714)",HLTHOUT,KIDNEY,2836000,28049011103,Chronic Kidney Disease
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.3,17.6,23.5,,,"3,581","(32.2952059785, -90.2068443548)",UNHBEH,CSMOKING,2836000,28049011500,Current Smoking
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,14.8,19.3,,,"2,892","(32.3777863053, -90.2193404986)",HLTHOUT,MHLTH,2836000,28049010203,Mental Health
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,29.1,25.1,33.1,,,"1,819","(32.3020333386, -90.2663131694)",PREVENT,ACCESS2,2836000,28049010902,Health Insurance
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.3,31.8,34.8,,,"2,015","(32.3436482912, -90.2098240871)",HLTHOUT,ARTHRITIS,2836000,28049000900,Arthritis
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003700,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.9,23.8,30.2,,,"2,926","(32.2505825226, -90.2349934614)",UNHBEH,CSMOKING,2836000,28049003700,Current Smoking
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,80.6,76.5,84.4,,,"5,710","(32.3422170976, -90.2571613241)",PREVENT,MAMMOUSE,2836000,28049000700,Mammography
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000600,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,40.1,38.9,41.5,,,"3,442","(32.3500168004, -90.2038372112)",HLTHOUT,HIGHCHOL,2836000,28049000600,High Cholesterol
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003800,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75.8,73.6,77.9,,,"3,019","(32.245231086, -90.2219378426)",PREVENT,CHOLSCREEN,2836000,28049003800,Cholesterol Screening
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,28.7,27.8,29.6,,,"4,050","(32.3700798374, -90.1547605542)",HLTHOUT,HIGHCHOL,2836000,28049000302,High Cholesterol
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003700,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.5,40.8,44,,,"2,926","(32.2505825226, -90.2349934614)",UNHBEH,SLEEP,2836000,28049003700,Sleep <7 hours
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.3,75,81.1,,,"5,718","(32.2820671233, -90.2675496365)",PREVENT,MAMMOUSE,2836000,28049011001,Mammography
2017,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.2,9.1,,,"5,718","(32.2820671233, -90.2675496365)",HLTHOUT,COPD,2836000,28049011001,COPD
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.2,74,81.7,,,77,"(32.3891051587, -90.2686162692)",PREVENT,MAMMOUSE,2836000,28049010500,Mammography
2016,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.2,75.2,82.9,,,"1,272","(32.3113779365, -90.1880062695)",PREVENT,MAMMOUSE,2836000,28049011400,Mammography
