TractFIPS,HOLC_Grade,HOLC_Pct,Year,MeasureId,Short_Question_Text,Measure,Data_Value
28089030105,No grade,NA,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,57.2
28049000700,No grade,NA,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,46.6
28049000800,No grade,NA,2016,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,87
28049010808,No grade,NA,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,3.3
28049010801,No grade,NA,2017,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,72.2
28049000400,No grade,NA,2017,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,32.1
28049010201,No grade,NA,2016,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",55.2
28049011400,No grade,NA,2016,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",47.3
28049011400,D,78.1,2016,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",47.3
28049011101,No grade,NA,2017,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,31.4
28049000700,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",21.7
28049000100,No grade,NA,2017,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,10.3
28049011103,No grade,NA,2017,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.3
28049003700,No grade,NA,2016,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",30.5
28049003200,No grade,NA,2017,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,7.6
28049003200,D,34.52,2017,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,7.6
28049003400,No grade,NA,2017,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,29.1
28049001900,C,41.85,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,5.9
28049001900,D,56.53,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,5.9
28049001600,B,57.35,2017,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,6.2
28049001600,No grade,NA,2017,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,6.2
28049011500,No grade,NA,2017,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,12.5
28049011500,D,90.7,2017,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,12.5
28049000200,No grade,NA,2017,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,4
28049001600,B,57.35,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,52.2
28049001600,No grade,NA,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,52.2
28049001100,No grade,NA,2017,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,48.9
28049003300,No grade,NA,2017,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,5.6
28049000301,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",21.3
28049010901,No grade,NA,2017,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,73.3
28049010202,No grade,NA,2017,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,5.9
28049001400,No grade,NA,2016,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,7.1
28049000100,No grade,NA,2017,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.4
28049003600,No grade,NA,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,43.8
28049002500,No grade,NA,2017,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,36.1
28049002500,B,53.06,2017,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,36.1
28049010902,No grade,NA,2017,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,9.9
28049010500,No grade,NA,2017,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,3.3
28049003000,No grade,NA,2017,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,47.1
28049003000,C,31.84,2017,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,47.1
28049011400,No grade,NA,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,5.4
28049011400,D,78.1,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,5.4
28049010203,No grade,NA,2017,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,17.4
28049003800,No grade,NA,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,4.6
28049000400,No grade,NA,2016,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,20.1
28049010808,No grade,NA,2017,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,77.8
28049010902,No grade,NA,2017,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,29.4
28049010809,No grade,NA,2017,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,86.6
28049002300,No grade,NA,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,36.3
28049002100,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",17.8
28049001900,C,41.85,2017,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,27.2
28049001900,D,56.53,2017,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,27.2
28049003300,No grade,NA,2017,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,16.6
28049003000,No grade,NA,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,5.9
28049003000,C,31.84,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,5.9
28049001400,No grade,NA,2017,OBESITY,Obesity,Obesity among adults aged >=18 Years,22.2
28049003600,No grade,NA,2017,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,12.5
28049001300,A,31.21,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,32.9
28049001300,No grade,NA,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,32.9
28049003700,No grade,NA,2017,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,11.8
28049010809,No grade,NA,2017,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,9.7
28049001300,A,31.21,2017,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,22.4
28049001300,No grade,NA,2017,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,22.4
28049010808,No grade,NA,2017,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,4.9
28049010809,No grade,NA,2016,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,11.4
28049000302,No grade,NA,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,41.4
28049001500,A,59.24,2017,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,16.1
28049001500,No grade,NA,2017,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,16.1
28049011002,No grade,NA,2017,OBESITY,Obesity,Obesity among adults aged >=18 Years,41
28049002500,No grade,NA,2017,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,79.5
28049002500,B,53.06,2017,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,79.5
28049003600,No grade,NA,2017,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,75
28049001300,A,31.21,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30
28049001300,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30
28049011103,No grade,NA,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,2.6
28049011500,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",19.6
28049011500,D,90.7,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",19.6
28049011002,No grade,NA,2017,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,23.9
28049011001,No grade,NA,2016,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",20
28049001400,No grade,NA,2017,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,87.7
28049010809,No grade,NA,2017,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,11
28049002700,No grade,NA,2017,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,19.6
28049003600,No grade,NA,2017,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,38.5
28049001300,A,31.21,2017,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,15.5
28049001300,No grade,NA,2017,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,15.5
28049010901,No grade,NA,2016,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,49.6
28049003500,No grade,NA,2017,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,32.4
28049002000,No grade,NA,2016,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,86.9
28049000700,No grade,NA,2017,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,16.4
28049000100,No grade,NA,2017,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,11.9
28049010500,No grade,NA,2017,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,13
28049003200,No grade,NA,2017,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,12.9
28049003200,D,34.52,2017,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,12.9
28049003000,No grade,NA,2016,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,39.2
28049003000,C,31.84,2016,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,39.2
28049001400,No grade,NA,2017,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,2.9
28049002400,No grade,NA,2016,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",56.5
28049010809,No grade,NA,2016,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,81.8
28049001100,No grade,NA,2017,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,78.2
28049010901,No grade,NA,2016,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",29
28049002700,No grade,NA,2016,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",47.3
28049010301,No grade,NA,2017,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,6.3
28049010901,No grade,NA,2017,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,78.1
28049011400,No grade,NA,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,46.2
28049011400,D,78.1,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,46.2
28049000302,No grade,NA,2017,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,73.8
28049002000,No grade,NA,2016,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,44.8
28049000200,No grade,NA,2017,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,8.9
28049010301,No grade,NA,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,6
28049003600,No grade,NA,2016,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",30.7
28049002000,No grade,NA,2017,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,9.5
28049001200,No grade,NA,2017,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,30.3
28049001200,D,38.05,2017,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,30.3
28049000900,No grade,NA,2017,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,85.4
28049002300,No grade,NA,2017,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,22
28049010809,No grade,NA,2017,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,19.2
28049000400,No grade,NA,2017,OBESITY,Obesity,Obesity among adults aged >=18 Years,34.5
28049000600,No grade,NA,2017,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,9.4
28049003300,No grade,NA,2016,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,79
28049000301,No grade,NA,2017,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,11.4
28049001100,No grade,NA,2017,STROKE,Stroke,Stroke among adults aged >=18 Years,10.2
28049011101,No grade,NA,2016,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,79.1
