StateAbbr,Year,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,Geolocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.8,7.5,,,"5,395",POINT (-90.1295873326 32.3604779334),HLTHOUT,CANCER,2836000,28049000200,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17,14.9,19.1,,,"5,710",POINT (-90.2571613241 32.3422170976),HLTHOUT,MHLTH,2836000,28049000700,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,47.3,43.6,50.9,,,"1,377",POINT (-90.1767733078 32.2960209234),PREVENT,COLON_SCREEN,2836000,28049002700,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010500,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,24.6,32.5,,,77,POINT (-90.2686162692 32.3891051587),UNHBEH,LPA,2836000,28049010500,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.6,35.7,45.4,,,"2,015",POINT (-90.2098240871 32.3436482912),PREVENT,DENTAL,2836000,28049000900,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001200,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.4,74.6,82,,,"1,823",POINT (-90.1880337023 32.341655318),PREVENT,MAMMOUSE,2836000,28049001200,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78,75.8,80,,,"5,056",POINT (-90.2603643583 32.2251402127),PREVENT,MAMMOUSE,2836000,28049011102,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,14,17.4,,,"4,390",POINT (-90.265130469 32.2610272446),HLTHOUT,MHLTH,2836000,28049011002,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.4,2.7,,,"3,581",POINT (-90.2068443548 32.2952059785),HLTHOUT,KIDNEY,2836000,28049011500,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002700,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,10.7,11.6,,,"1,377",POINT (-90.1767733078 32.2960209234),UNHBEH,BINGE,2836000,28049002700,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.5,,,"2,093",POINT (-90.3139868721 32.2562304412),HLTHOUT,KIDNEY,2836000,28049010809,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.5,12.7,,,"3,257",POINT (-90.2240153221 32.3151937739),HLTHOUT,CASTHMA,2836000,28049002100,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,89.7,87.5,91.4,,,"4,494",POINT (-90.297683472 32.2679492554),PREVENT,PAPTEST,2836000,28049010808,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003500,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,23.2,25.7,,,"3,931",POINT (-90.2228454457 32.2626920049),HLTHOUT,ARTHRITIS,2836000,28049003500,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,5.6,6.2,,,"6,137",POINT (-90.1837056957 32.3844840557),HLTHOUT,CANCER,2836000,28049010202,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000400,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.9,87.4,90.1,,,"3,373",POINT (-90.1641486204 32.3541845971),PREVENT,PAPTEST,2836000,28049000400,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.6,37.6,41.6,,,"3,581",POINT (-90.2068443548 32.2952059785),UNHBEH,OBESITY,2836000,28049011500,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,0.7,0.6,0.9,,,622,POINT (-90.1578816308 32.4055231258),HLTHOUT,STROKE,2836000,28089030105,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.2,85.7,90.6,,,"2,637",POINT (-90.1634025553 32.3665228128),PREVENT,PAPTEST,2836000,28049000301,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,10.7,13,,,"2,450",POINT (-90.2352663163 32.3230862923),HLTHOUT,CASTHMA,2836000,28049002200,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82.5,81.6,83.4,,,"1,509",POINT (-90.2089575618 32.3305746651),PREVENT,CHECKUP,2836000,28049001000,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3,2.8,3.2,,,"3,581",POINT (-90.2068443548 32.2952059785),HLTHOUT,STROKE,2836000,28049011500,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.5,9.4,,,"5,056",POINT (-90.2603643583 32.2251402127),HLTHOUT,CASTHMA,2836000,28049011102,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.9,7.7,,,"5,395",POINT (-90.1295873326 32.3604779334),HLTHOUT,CASTHMA,2836000,28049000200,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010801,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,20.4,14.8,27,,,"1,604",POINT (-90.2991097228 32.3096172571),PREVENT,COREM,2836000,28049010801,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,3.9,4.4,,,"1,586",POINT (-90.2226483173 32.2940043377),HLTHOUT,KIDNEY,2836000,28049003200,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010101,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.7,6.2,,,"6,121",POINT (-90.1001598448 32.3885604745),HLTHOUT,CANCER,2836000,28049010101,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79,75.3,82.1,,,"6,508",POINT (-90.2392578521 32.2812612493),PREVENT,MAMMOUSE,2836000,28049003300,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,4.3,5,,,"3,284",POINT (-90.261172434 32.3659087039),HLTHOUT,KIDNEY,2836000,28049010301,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.8,25.4,32,,,"1,823",POINT (-90.1880337023 32.341655318),UNHBEH,CSMOKING,2836000,28049001200,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,5,5.9,,,"3,931",POINT (-90.2228454457 32.2626920049),HLTHOUT,CHD,2836000,28049003500,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.7,5.2,,,"3,264",POINT (-90.1687404216 32.3195456692),HLTHOUT,CANCER,2836000,28049001500,Cancer (except skin)
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.7,16,19.4,,,"5,718",POINT (-90.2675496365 32.2820671233),HLTHOUT,MHLTH,2836000,28049011001,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.2,2.9,,,"2,093",POINT (-90.3139868721 32.2562304412),HLTHOUT,STROKE,2836000,28049010809,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,49.7,46.2,52.8,,,"1,586",POINT (-90.2226483173 32.2940043377),PREVENT,COLON_SCREEN,2836000,28049003200,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,23.9,18.3,30.3,,,"2,450",POINT (-90.2352663163 32.3230862923),PREVENT,COREM,2836000,28049002200,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22,18.6,25.8,,,"4,390",POINT (-90.265130469 32.2610272446),PREVENT,ACCESS2,2836000,28049011002,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8,10.3,,,"3,442",POINT (-90.2038372112 32.3500168004),HLTHOUT,CHD,2836000,28049000600,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011001,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,51.2,47.5,54.8,,,"5,718",POINT (-90.2675496365 32.2820671233),PREVENT,COLON_SCREEN,2836000,28049011001,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.1,14.1,18.2,,,"5,710",POINT (-90.2571613241 32.3422170976),HLTHOUT,PHLTH,2836000,28049000700,Physical Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,52.9,47.4,58.1,,,"5,710",POINT (-90.2571613241 32.3422170976),PREVENT,COLON_SCREEN,2836000,28049000700,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002100,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,24.2,32.2,,,"3,257",POINT (-90.2240153221 32.3151937739),UNHBEH,CSMOKING,2836000,28049002100,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001000,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.6,74.3,82.1,,,"1,509",POINT (-90.2089575618 32.3305746651),PREVENT,MAMMOUSE,2836000,28049001000,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.8,85.9,89.5,,,"1,950",POINT (-90.1980304796 32.3199223985),PREVENT,PAPTEST,2836000,28049001900,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.4,7.3,,,"2,637",POINT (-90.1634025553 32.3665228128),HLTHOUT,COPD,2836000,28049000301,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.4,85.5,89.1,,,"1,827",POINT (-90.1955300324 32.3294454095),PREVENT,PAPTEST,2836000,28049001100,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010901,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,10.2,11.5,,,"2,764",POINT (-90.2730968105 32.3245803396),UNHBEH,BINGE,2836000,28049010901,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010901,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46,44.2,47.8,,,"2,764",POINT (-90.2730968105 32.3245803396),UNHBEH,OBESITY,2836000,28049010901,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.6,8.3,,,"2,926",POINT (-90.2349934614 32.2505825226),HLTHOUT,COPD,2836000,28049003700,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.9,23.6,26.2,,,"4,390",POINT (-90.265130469 32.2610272446),HLTHOUT,ARTHRITIS,2836000,28049011002,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3,3.7,,,"2,827",POINT (-90.2706288247 32.2470923241),HLTHOUT,STROKE,2836000,28049011101,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.3,5.3,15.9,,,"4,584",POINT (-90.1333490224 32.3760966125),HLTHOUT,TEETHLOST,2836000,28049000100,Teeth Loss
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.9,21.6,34.3,,,"3,952",POINT (-90.2457588861 32.2631259622),HLTHOUT,TEETHLOST,2836000,28049003600,Teeth Loss
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,4,4.7,,,"2,892",POINT (-90.2193404986 32.3777863053),HLTHOUT,KIDNEY,2836000,28049010203,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011001,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.3,41.6,44.8,,,"5,718",POINT (-90.2675496365 32.2820671233),UNHBEH,SLEEP,2836000,28049011001,Sleep <7 hours
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.7,38,47.6,,,"6,508",POINT (-90.2392578521 32.2812612493),PREVENT,DENTAL,2836000,28049003300,Dental Visit
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.1,20.4,21.7,,,"3,886",POINT (-90.1794376322 32.3149024406),HLTHOUT,ARTHRITIS,2836000,28049001600,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.6,5.3,,,"1,819",POINT (-90.2663131694 32.3020333386),HLTHOUT,KIDNEY,2836000,28049010902,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28089030105,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.1,7,24,,,622,POINT (-90.1578816308 32.4055231258),UNHBEH,CSMOKING,2836000,28089030105,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,21.1,16.7,25.8,,,"1,047",POINT (-90.2062608176 32.3197192007),PREVENT,COREM,2836000,28049002000,Core preventive services for older men
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,21.2,25.4,,,"4,143",POINT (-90.1721630218 32.3380096287),UNHBEH,LPA,2836000,28049001300,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,8.9,11.6,,,"1,950",POINT (-90.1980304796 32.3199223985),HLTHOUT,COPD,2836000,28049001900,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.6,22.1,31.3,,,"6,508",POINT (-90.2392578521 32.2812612493),PREVENT,ACCESS2,2836000,28049003300,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003800,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,25.3,31.3,,,"3,019",POINT (-90.2219378426 32.245231086),UNHBEH,CSMOKING,2836000,28049003800,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28089030105,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75,71.1,78.5,,,622,POINT (-90.1578816308 32.4055231258),PREVENT,CHECKUP,2836000,28089030105,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.3,22.3,32.4,,,"2,015",POINT (-90.2098240871 32.3436482912),PREVENT,ACCESS2,2836000,28049000900,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.6,12.6,16.5,,,"4,143",POINT (-90.1721630218 32.3380096287),PREVENT,ACCESS2,2836000,28049001300,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,9.8,11.8,,,"3,284",POINT (-90.261172434 32.3659087039),HLTHOUT,CASTHMA,2836000,28049010301,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011103,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,14.7,15.9,,,"1,171",POINT (-90.2151651714 32.2289509142),UNHBEH,BINGE,2836000,28049011103,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010808,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.3,39.1,43.2,,,"4,494",POINT (-90.297683472 32.2679492554),UNHBEH,SLEEP,2836000,28049010808,Sleep <7 hours
